Muestras;Original;           FFT;       Suavizada;       IFFT(FFT)
3407;0.0150166670000000;-0.0030564692033195 +(0.0089486852977810i);0.0057841215070460;0.0150166670000000
3408;0.0151818180000000;-0.0023624210011445 +(-0.0019095164111585i);0.0057590303309910;0.0151818180000000
3409;0.0153035710000000;-0.0012142373715955 +(0.0041628417401571i);0.0057337560742881;0.0153035710000000
3410;0.0155833330000000;-0.0017808868297428 +(0.0008785512452319i);0.0057083013053946;0.0155833330000000
3411;0.0159107140000000;0.0031854381327745 +(-0.0008372666774976i);0.0056826686109743;0.0159107140000000
3412;0.0163035710000000;-0.0005936194677533 +(0.0022210599549711i);0.0056568605955734;0.0163035710000000
3413;0.0166833330000000;0.0055515510799207 +(0.0044852300101072i);0.0056308798812953;0.0166833330000000
3414;0.0169772730000000;0.0034306243475419 +(0.0081782537998439i);0.0056047291074732;0.0169772730000000
3415;0.0173500000000000;-0.0039576197239901 +(0.0047655715596859i);0.0055784109303409;0.0173500000000000
3416;0.0176785710000000;0.0005847893832160 +(0.0087444663087577i);0.0055519280227011;0.0176785710000000
3417;0.0179375000000000;-0.0051833266196691 +(-0.0030551663002488i);0.0055252830735925;0.0179375000000000
3418;0.0182750000000000;-0.0011546219566260 +(0.0056655700078274i);0.0054984787879544;0.0182750000000000
3419;0.0184166670000000;-0.0001603849267942 +(-0.0006933810156708i);0.0054715178862900;0.0184166670000000
3420;0.0184772730000000;0.0012667772932901 +(-0.0011083799048690i);0.0054444031043276;0.0184772730000000
3421;0.0185000000000000;0.0062692338997414 +(0.0131016514110557i);0.0054171371926806;0.0185000000000000
3422;0.0185166670000000;0.0040753068951125 +(0.0014543909232603i);0.0053897229165045;0.0185166670000000
3423;0.0183666670000000;-0.0004882213038156 +(0.0106911470518092i);0.0053621630551542;0.0183666670000000
3424;0.0182142860000000;0.0009001017529330 +(0.0014988823093127i);0.0053344604018382;0.0182142860000000
3425;0.0178928570000000;-0.0067243253058618 +(0.0023284340882569i);0.0053066177632715;0.0178928570000000
3426;0.0176041670000000;-0.0043653537656585 +(0.0049014335545254i);0.0052786379593280;0.0176041670000000
3427;0.0171071430000000;0.0062790303139564 +(-0.0021946333966428i);0.0052505238226900;0.0171071430000000
3428;0.0166071430000000;-0.0016176075587420 +(0.0045962298492877i);0.0052222781984970;0.0166071430000000
3429;0.0160333330000000;0.0041921063715846 +(0.0023000684553877i);0.0051939039439939;0.0160333330000000
3430;0.0153035710000000;0.0022955758171705 +(0.0068630557743181i);0.0051654039281759;0.0153035710000000
3431;0.0144062500000000;0.0024815300918448 +(0.0082610910150048i);0.0051367810314344;0.0144062500000000
3432;0.0137727270000000;-0.0023632270001083 +(0.0080749006245160i);0.0051080381452001;0.0137727270000000
3433;0.0129833330000000;-0.0032146361216337 +(0.0069447307767458i);0.0050791781715853;0.0129833330000000
3434;0.0119285710000000;-0.0014142010838909 +(-0.0004211975591655i);0.0050502040230255;0.0119285710000000
3435;0.0108500000000000;0.0056254620700923 +(0.0012533064032627i);0.0050211186219195;0.0108500000000000
3436;0.0096000000000000;0.0048753149353079 +(-0.0034292861325764i);0.0049919249002684;0.0096000000000000
3437;0.0082500000000000;0.0005768629642866 +(0.0003986280030101i);0.0049626257993139;0.0082500000000000
3438;0.0069791670000000;-0.0052677894299857 +(0.0134266470744205i);0.0049332242691756;0.0069791670000000
3439;0.0056428570000000;0.0053737545289845 +(-0.0012256076858857i);0.0049037232684872;0.0056428570000000
3440;0.0040666670000000;-0.0071729463122904 +(0.0100399714698504i);0.0048741257640318;0.0040666670000000
3441;0.0024166670000000;-0.0006118057465179 +(0.0084879604738288i);0.0048444347303771;0.0024166670000000
3442;0.0008333340000000;-0.0007163496765160 +(0.0072319856660599i);0.0048146531495086;0.0008333340000000
3443;-0.0005208330000000;-0.0010123898256576 +(-0.0016580736339759i);0.0047847840104631;-0.0005208330000000
3444;-0.0018687500000000;0.0051418211827673 +(0.0097180630356075i);0.0047548303089616;-0.0018687500000000
3445;-0.0032166670000000;0.0019915488319911 +(-0.0018335068870265i);0.0047247950470405;-0.0032166670000000
3446;-0.0042678570000000;0.0069206118261285 +(0.0058996770398564i);0.0046946812326835;-0.0042678570000000
3447;-0.0051500000000000;-0.0035662842775100 +(0.0060403173231687i);0.0046644918794520;-0.0051500000000000
3448;-0.0057666670000000;0.0057945474269211 +(0.0090142941303471i);0.0046342300061158;-0.0057666670000000
3449;-0.0062500000000000;0.0017159084452585 +(0.0077931427893122i);0.0046038986362828;-0.0062500000000000
3450;-0.0065625000000000;-0.0020540671002811 +(0.0011228599363225i);0.0045735007980287;-0.0065625000000000
3451;-0.0067678570000000;-0.0047675210401110 +(0.0029973071521225i);0.0045430395235259;-0.0067678570000000
3452;-0.0068833330000000;0.0065059630399224 +(0.0037995947539332i);0.0045125178486727;-0.0068833330000000
3453;-0.0068750000000000;0.0021081133083681 +(0.0030871592716987i);0.0044819388127220;-0.0068750000000000
3454;-0.0067500000000000;0.0061960824279287 +(0.0032473916786229i);0.0044513054579096;-0.0067500000000000
3455;-0.0066333330000000;0.0055419275945539 +(0.0025165820438718i);0.0044206208290827;-0.0066333330000000
3456;-0.0064545450000000;0.0020252853026144 +(0.0048959033611955i);0.0043898879733280;-0.0064545450000000
3457;-0.0062187500000000;0.0030215342230256 +(0.0092573093217169i);0.0043591099396004;-0.0062187500000000
3458;-0.0059107140000000;0.0067529477263765 +(0.0140439611783930i);0.0043282897783506;-0.0059107140000000
3459;-0.0056153850000000;-0.0113431112088387 +(-0.0178145917998055i);0.0042974305411536;-0.0056153850000000
3460;-0.0052833330000000;0.0060065674581395 +(-0.0057244183934809i);0.0042665352803373;-0.0052833330000000
3461;-0.0050178570000000;-0.0023372591244762 +(0.0060047860773698i);0.0042356070486109;-0.0050178570000000
3462;-0.0046875000000000;0.0034546969965906 +(-0.0019391940758779i);0.0042046488986934;-0.0046875000000000
3463;-0.0043750000000000;0.0008516682402646 +(0.0079351069723842i);0.0041736638829428;-0.0043750000000000
3464;-0.0040333330000000;-0.0008101843765958 +(0.0060447687347740i);0.0041426550529853;-0.0040333330000000
3465;-0.0036071430000000;0.0046362398340277 +(0.0052792574898123i);0.0041116254593449;-0.0036071430000000
3466;-0.0032666670000000;-0.0150667390227715 +(0.0014441660977470i);0.0040805781510733;-0.0032666670000000
3467;-0.0028666670000000;-0.0002894600215302 +(0.0041574435983812i);0.0040495161753803;-0.0028666670000000
3468;-0.0025277780000000;-0.0052472052618877 +(0.0008979875780814i);0.0040184425772647;-0.0025277780000000
3469;-0.0021346150000000;0.0054367278416649 +(0.0072769823435394i);0.0039873603991459;-0.0021346150000000
3470;-0.0017166670000000;0.0024131627757304 +(0.0014640602624059i);0.0039562726804954;-0.0017166670000000
3471;-0.0012500000000000;0.0049296906289628 +(0.0029626765005987i);0.0039251824574700;-0.0012500000000000
3472;-0.0008928570000000;-0.0007627751312362 +(0.0108883736084114i);0.0038940927625446;-0.0008928570000000
3473;-0.0005032470000000;-0.0026331316961648 +(0.0043031971886243i);0.0038630066241464;-0.0005032470000000
3474;-0.0001534090000000;-0.0033010582578187 +(0.0074435369831379i);0.0038319270662896;-0.0001534090000000
3475;0.0002149620000000;-0.0002502938088945 +(0.0055438230973864i);0.0038008571082107;0.0002149620000000
3476;0.0005896240000000;0.0003039510566777 +(0.0007669723079700i);0.0037697997640056;0.0005896240000000
3477;0.0009642860000000;0.0025038387336133 +(0.0021577969850289i);0.0037387580422661;0.0009642860000000
3478;0.0013571430000000;0.0005446447084555 +(0.0012568594778530i);0.0037077349457185;0.0013571430000000
3479;0.0017333330000000;0.0039781435043986 +(0.0042751713520485i);0.0036767334708629;0.0017333330000000
3480;0.0021136360000000;0.0007405755704288 +(0.0074286471709707i);0.0036457566076134;0.0021136360000000
3481;0.0024166670000000;0.0054015601468908 +(0.0037346774921017i);0.0036148073389395;0.0024166670000000
3482;0.0028666670000000;-0.0086083693921101 +(0.0067411050755571i);0.0035838886405084;0.0028666670000000
3483;0.0032142860000000;-0.0042944074055507 +(0.0049503261414224i);0.0035530034803290;0.0032142860000000
3484;0.0035357140000000;-0.0006717872764251 +(0.0038441390030192i);0.0035221548183965;0.0035357140000000
3485;0.0038500000000000;0.0015551336982413 +(0.0013622761332198i);0.0034913456063386;0.0038500000000000
3486;0.0041041670000000;0.0038460394659597 +(0.0024955853851265i);0.0034605787870631;0.0041041670000000
3487;0.0043928570000000;-0.0048576064489249 +(0.0021827358531690i);0.0034298572944066;0.0043928570000000
3488;0.0047166670000000;0.0069910496648125 +(0.0085400707487344i);0.0033991840527847;0.0047166670000000
3489;0.0050357140000000;-0.0002999767203163 +(0.0062657440365745i);0.0033685619768438;0.0050357140000000
3490;0.0052833330000000;-0.0021136456411999 +(0.0106342700033169i);0.0033379939711139;0.0052833330000000
3491;0.0055357140000000;-0.0025902304658461 +(0.0064901883148623i);0.0033074829296638;0.0055357140000000
3492;0.0057916670000000;-0.0014089519503164 +(-0.0014409280593020i);0.0032770317357567;0.0057916670000000
3493;0.0060000000000000;-0.0026292180997253 +(0.0013033557972932i);0.0032466432615088;0.0060000000000000
3494;0.0062666670000000;-0.0009866691865498 +(0.0020262479411091i);0.0032163203675481;0.0062666670000000
3495;0.0065357140000000;0.0026367609573049 +(0.0075324601713510i);0.0031860659026763;0.0065357140000000
3496;0.0067500000000000;-0.0072606021348374 +(0.0183448803415334i);0.0031558827035311;0.0067500000000000
3497;0.0070000000000000;0.0099374447364059 +(0.0023583793502302i);0.0031257735942516;0.0070000000000000
3498;0.0072272730000000;0.0055050505190852 +(0.0087580884256906i);0.0030957413861445;0.0072272730000000
3499;0.0074333330000000;-0.0019059085107082 +(0.0108967638719343i);0.0030657888773527;0.0074333330000000
3500;0.0076071430000000;0.0020281036109389 +(0.0037675564179589i);0.0030359188525256;0.0076071430000000
3501;0.0078000000000000;-0.0046916957122780 +(0.0018180325500477i);0.0030061340824917;0.0078000000000000
3502;0.0080333330000000;0.0004654631327644 +(-0.0006928984561997i);0.0029764373239326;0.0080333330000000
3503;0.0082142860000000;0.0060506226079629 +(0.0053316483816147i);0.0029468313190595;0.0082142860000000
3504;0.0083214290000000;0.0019391057611056 +(0.0053780281293987i);0.0029173187952919;0.0083214290000000
3505;0.0084545450000000;0.0072940601052850 +(0.0121598868770169i);0.0028879024649378;0.0084545450000000
3506;0.0085333330000000;0.0020053975632445 +(0.0054877972222927i);0.0028585850248766;0.0085333330000000
3507;0.0085535710000000;-0.0018818295679087 +(0.0076154024653386i);0.0028293691562442;0.0085535710000000
3508;0.0086000000000000;-0.0011646937764456 +(0.0048114233673610i);0.0028002575241197;0.0086000000000000
3509;0.0086666670000000;0.0007889085932208 +(0.0021708643896753i);0.0027712527772154;0.0086666670000000
3510;0.0086388890000000;0.0007131577391866 +(0.0005780503379395i);0.0027423575475684;0.0086388890000000
3511;0.0086666670000000;0.0071824956435011 +(0.0013462507542317i);0.0027135744502343;0.0086666670000000
3512;0.0086333330000000;0.0028220113680032 +(0.0067723271560065i);0.0026849060829844;0.0086333330000000
3513;0.0087333330000000;0.0008793811832162 +(0.0038505824699282i);0.0026563550260042;0.0087333330000000
3514;0.0088928570000000;0.0076707396030615 +(0.0050893727672276i);0.0026279238415947;0.0088928570000000
3515;0.0092500000000000;-0.0060745632390790 +(0.0044466011445029i);0.0025996150738768;0.0092500000000000
3516;0.0095892860000000;-0.0024157552298375 +(0.0091400982586474i);0.0025714312484973;0.0095892860000000
3517;0.0099583330000000;-0.0042711397308458 +(0.0026916916126107i);0.0025433748723381;0.0099583330000000
3518;0.0104285710000000;0.0005969774600915 +(0.0053933819493637i);0.0025154484332280;0.0104285710000000
3519;0.0109833330000000;0.0058653667925200 +(0.0052873310814774i);0.0024876543996566;0.0109833330000000
3520;0.0116166670000000;0.0051834828932452 +(-0.0016665638535384i);0.0024599952204918;0.0116166670000000
3521;0.0122678570000000;0.0086634257174655 +(0.0074312114030440i);0.0024324733246990;0.0122678570000000
3522;0.0129000000000000;0.0014606035746924 +(0.0002575937634005i);0.0024050911210640;0.0129000000000000
3523;0.0133863640000000;-0.0047948711303489 +(0.0095706359228939i);0.0023778509979177;0.0133863640000000
3524;0.0140000000000000;-0.0029008719524011 +(0.0050001441770530i);0.0023507553228648;0.0140000000000000
3525;0.0143166670000000;-0.0030425031681443 +(0.0042615583848498i);0.0023238064425142;0.0143166670000000
3526;0.0146250000000000;-0.0014628866758606 +(0.0083251368896498i);0.0022970066822132;0.0146250000000000
3527;0.0149333330000000;0.0025837741691252 +(-0.0002405452722322i);0.0022703583457837;0.0149333330000000
3528;0.0150000000000000;0.0042812269388282 +(0.0013056760500819i);0.0022438637152627;0.0150000000000000
3529;0.0150000000000000;0.0034373050780761 +(0.0075321231723172i);0.0022175250506440;0.0150000000000000
3530;0.0150166670000000;0.0059249277757956 +(0.0061430478765869i);0.0021913445896248;0.0150166670000000
3531;0.0148500000000000;0.0014861164297367 +(0.0124394666462581i);0.0021653245473537;0.0148500000000000
3532;0.0145714290000000;0.0044591027756365 +(0.0072626876307138i);0.0021394671161831;0.0145714290000000
3533;0.0145357140000000;0.0002520908513422 +(0.0037552289017619i);0.0021137744654234;0.0145357140000000
3534;0.0137333330000000;-0.0061604609916169 +(-0.0086241713695795i);0.0020882487411020;0.0137333330000000
3535;0.0132727270000000;0.0034372841979085 +(0.0027138492778606i);0.0020628920657236;0.0132727270000000
3536;0.0127857140000000;-0.0008479310914567 +(-0.0001234410822341i);0.0020377065380354;0.0127857140000000
3537;0.0120312500000000;0.0063069929114502 +(0.0064093722168414i);0.0020126942327940;0.0120312500000000
3538;0.0113928570000000;0.0038961316390866 +(0.0044093771567806i);0.0019878572005371;0.0113928570000000
3539;0.0106666670000000;0.0005024972710553 +(0.0067269566822162i);0.0019631974673569;0.0106666670000000
3540;0.0097857140000000;-0.0010857035552508 +(0.0089889671182536i);0.0019387170346781;0.0097857140000000
3541;0.0090208330000000;-0.0055292276014218 +(0.0037195757794874i);0.0019144178790387;0.0090208330000000
3542;0.0081500000000000;-0.0030793697071188 +(0.0024206994993313i);0.0018903019518738;0.0081500000000000
3543;0.0071607140000000;0.0028450927044438 +(0.0003598842921010i);0.0018663711793036;0.0071607140000000
3544;0.0060833330000000;-0.0026385358444084 +(-0.0032748146249426i);0.0018426274619240;0.0060833330000000
3545;0.0048666670000000;0.0026086043889442 +(0.0039209365685536i);0.0018190726746016;0.0048666670000000
3546;0.0036785710000000;0.0037274305641501 +(0.0058658042492570i);0.0017957086662708;0.0036785710000000
3547;0.0025416670000000;0.0029028033546731 +(0.0138567093615718i);0.0017725372597357;0.0025416670000000
3548;0.0011458340000000;-0.0038325876760789 +(0.0097510558809354i);0.0017495602514750;0.0011458340000000
3549;-0.0003199400000000;-0.0035589603808672 +(0.0060637639984122i);0.0017267794114499;-0.0003199400000000
3550;-0.0018433040000000;-0.0041064984806064 +(0.0001048640139030i);0.0017041964829167;-0.0018433040000000
3551;-0.0033666670000000;-0.0020473388923593 +(0.0004818824283906i);0.0016818131822418;-0.0033666670000000
3552;-0.0049464290000000;0.0020745200199426 +(0.0081651548648305i);0.0016596311987213;-0.0049464290000000
3553;-0.0062500000000000;0.0034588007040954 +(0.0002495720186475i);0.0016376521944032;-0.0062500000000000
3554;-0.0075500000000000;0.0086436228028491 +(0.0089483776129575i);0.0016158778039143;-0.0075500000000000
3555;-0.0088214290000000;0.0053820086037828 +(0.0091771396187821i);0.0015943096342900;-0.0088214290000000
3556;-0.0098500000000000;-0.0020721431447707 +(0.0070881733594789i);0.0015729492648081;-0.0098500000000000
3557;-0.0106428570000000;-0.0041854891194024 +(0.0080500763323515i);0.0015517982468261;-0.0106428570000000
3558;-0.0114000000000000;-0.0027416581161716 +(0.0006914395553633i);0.0015308581036226;-0.0114000000000000
3559;-0.0118181820000000;-0.0033504826169552 +(0.0009159068088078i);0.0015101303302418;-0.0118181820000000
3560;-0.0121666670000000;0.0052606425780366 +(-0.0029270183897196i);0.0014896163933426;-0.0121666670000000
3561;-0.0123571430000000;-0.0023515466050205 +(0.0060977406745371i);0.0014693177310505;-0.0123571430000000
3562;-0.0124666670000000;0.0083501208480296 +(0.0075940512370138i);0.0014492357528142;-0.0124666670000000
3563;-0.0124687500000000;0.0015338441801285 +(0.0083513075010322i);0.0014293718392655;-0.0124687500000000
3564;-0.0122678570000000;-0.0003964677066700 +(0.0089204472751054i);0.0014097273420828;-0.0122678570000000
3565;-0.0120681820000000;-0.0009117813845099 +(0.0018085227539161i);0.0013903035838592;-0.0120681820000000
3566;-0.0118000000000000;-0.0065525312309541 +(0.0082573523765198i);0.0013711018579737;-0.0118000000000000
3567;-0.0115769230000000;-0.0030147300480480 +(0.0034720961985597i);0.0013521234284665;-0.0115769230000000
3568;-0.0112000000000000;0.0003487999826180 +(-0.0017899060838348i);0.0013333695299186;-0.0112000000000000
3569;-0.0108214290000000;0.0020263067215614 +(0.0030562636417397i);0.0013148413673345;-0.0108214290000000
3570;-0.0103833330000000;0.0028256627759971 +(0.0045184028097461i);0.0012965401160294;-0.0103833330000000
3571;-0.0100681820000000;0.0010089051367542 +(0.0100603001017740i);0.0012784669215203;-0.0100681820000000
3572;-0.0096428570000000;0.0018689789344739 +(0.0126338488426371i);0.0012606228994203;-0.0096428570000000
3573;-0.0092500000000000;0.0003091307833264 +(0.0096512033052653i);0.0012430091353383;-0.0092500000000000
3574;-0.0087500000000000;-0.0039995028881357 +(0.0073006224072919i);0.0012256266847808;-0.0087500000000000
3575;-0.0082678570000000;-0.0039795578950034 +(0.0041214002150314i);0.0012084765730591;-0.0082678570000000
3576;-0.0078461540000000;-0.0000079524529477 +(-0.0017595819308350i);0.0011915597952000;-0.0078461540000000
3577;-0.0072500000000000;0.0019726525567407 +(0.0050009274836640i);0.0011748773158603;-0.0072500000000000
3578;-0.0068833330000000;0.0095339976314184 +(0.0083988147080547i);0.0011584300692453;-0.0068833330000000
3579;-0.0063750000000000;0.0070658664025343 +(0.0024693645066680i);0.0011422189590317;-0.0063750000000000
3580;-0.0058833330000000;0.0036812337428252 +(0.0122461506537439i);0.0011262448582939;-0.0058833330000000
3581;-0.0054107140000000;-0.0014190839854869 +(0.0048354232516996i);0.0011105086094350;-0.0054107140000000
3582;-0.0048833330000000;-0.0072611278983786 +(0.0053664057980789i);0.0010950110241209;-0.0048833330000000
3583;-0.0043863640000000;-0.0034002906851690 +(0.0058750859795807i);0.0010797528832195;-0.0043863640000000
3584;-0.0039642860000000;0.0025765102652156 +(-0.0012613338276609i);0.0010647349367431;-0.0039642860000000
3585;-0.0034666670000000;-0.0017210819545135 +(0.0024368141404411i);0.0010499579037949;-0.0034666670000000
3586;-0.0029107140000000;0.0068786081326927 +(0.0021333523088668i);0.0010354224725202;-0.0029107140000000
3587;-0.0023928570000000;0.0013905830416991 +(0.0049939500358306i);0.0010211293000606;-0.0023928570000000
3588;-0.0018166670000000;0.0027009061960801 +(0.0094066310081415i);0.0010070790125134;-0.0018166670000000
3589;-0.0010333340000000;-0.0025331550101012 +(0.0147155868311599i);0.0009932722048939;-0.0010333340000000
3590;-0.0002500000000000;-0.0022661484624942 +(0.0076636240418319i);0.0009797094411026;-0.0002500000000000
3591;0.0000875000000000;0.0016598617326182 +(0.0030189111619367i);0.0009663912538961;0.0000875000000000
3592;0.0004937500000000;-0.0036760316022766 +(0.0038462631360261i);0.0009533181448618;0.0004937500000000
3593;0.0009000000000000;-0.0034484271722347 +(-0.0017281740647293i);0.0009404905843973;0.0009000000000000
3594;0.0015535710000000;0.0015795691644705 +(0.0034994127038890i);0.0009279090116933;0.0015535710000000
3595;0.0019583330000000;0.0103659980667211 +(0.0062994597351945i);0.0009155738347206;0.0019583330000000
3596;0.0027500000000000;0.0054696765052496 +(0.0075413857689671i);0.0009034854302213;0.0027500000000000
3597;0.0031071430000000;0.0007490457121759 +(0.0128945379478563i);0.0008916441437041;0.0031071430000000
3598;0.0036000000000000;-0.0030832284270060 +(0.0114066101742629i);0.0008800502894434;0.0036000000000000
3599;0.0041071430000000;-0.0062120245721041 +(0.0024411359981291i);0.0008687041504828;0.0041071430000000
3600;0.0046071430000000;-0.0025737420841412 +(0.0018010877266337i);0.0008576059786421;0.0046071430000000
3601;0.0050416670000000;-0.0037388406279224 +(0.0008357752997156i);0.0008467559945286;0.0050416670000000
3602;0.0017289930000000;0.0058463353257194 +(0.0030524235612254i);0.0008361543875530;0.0017289930000000
3603;0.0017289930000000;0.0102230661442303 +(0.0038126952231643i);0.0008258013159479;0.0017289930000000
3604;0.0017289930000000;0.0030586706566182 +(0.0103488157584665i);0.0008156969067921;0.0017289930000000
3605;0.0017289930000000;0.0044322893018965 +(0.0105903412025992i);0.0008058412560374;0.0017289930000000
3606;0.0017289930000000;-0.0024497341047963 +(0.0129975590628589i);0.0007962344285403;0.0017289930000000
3607;0.0017289930000000;-0.0047544814295424 +(0.0049130728321099i);0.0007868764580971;0.0017289930000000
3608;0.0017289930000000;-0.0047273828467837 +(-0.0042638051333371i);0.0007777673474836;0.0017289930000000
3609;0.0017289930000000;-0.0007844416744374 +(-0.0026163756014556i);0.0007689070684983;0.0017289930000000
3610;0.0017289930000000;0.0000142798396601 +(-0.0003099215496587i);0.0007602955620100;0.0017289930000000
3611;0.0017289930000000;0.0047593187193571 +(0.0099972339586556i);0.0007519327380085;0.0017289930000000
3612;0.0017289930000000;0.0052309289806311 +(0.0090684361979877i);0.0007438184756606;0.0017289930000000
3613;0.0017289930000000;0.0009884241741535 +(0.0127362749191675i);0.0007359526233687;0.0017289930000000
3614;0.0017289930000000;0.0003898102058843 +(0.0126544766549309i);0.0007283349988345;0.0017289930000000
3615;0.0017289930000000;-0.0072708776242415 +(0.0018545812489483i);0.0007209653891253;0.0017289930000000
3616;0.0017289930000000;-0.0038778667082510 +(0.0042197838964920i);0.0007138435507457;0.0017289930000000
3617;0.0017289930000000;-0.0009318729642820 +(-0.0001259136341241i);0.0007069692097122;0.0017289930000000
3618;0.0017289930000000;-0.0042354451914039 +(0.0031221554669661i);0.0007003420616317;0.0017289930000000
3619;0.0017289930000000;0.0077218512432215 +(0.0069216914145454i);0.0006939617717846;0.0017289930000000
3620;0.0017289930000000;0.0066914994294284 +(0.0079134406506016i);0.0006878279752107;0.0017289930000000
3621;0.0017289930000000;0.0059238022197374 +(0.0132503046846939i);0.0006819402768001;0.0017289930000000
3622;0.0017289930000000;0.0006890569666936 +(0.0114356662276623i);0.0006762982513869;0.0017289930000000
3623;0.0017289930000000;-0.0070946845241088 +(0.0087097691742235i);0.0006709014438476;0.0017289930000000
3624;0.0017289930000000;-0.0088132746972308 +(0.0037083846007078i);0.0006657493692024;0.0017289930000000
3625;0.0017289930000000;0.0008583330977306 +(0.0003478543974736i);0.0006608415127210;0.0017289930000000
3626;0.0017289930000000;0.0058062916193316 +(0.0048338327178945i);0.0006561773300322;0.0017289930000000
3627;0.0017289930000000;0.0081609923492865 +(0.0016458835216738i);0.0006517562472362;0.0017289930000000
3628;0.0017289930000000;0.0065407897251553 +(0.0066775728099663i);0.0006475776610222;0.0017289930000000
3629;0.0017289930000000;0.0023520657408043 +(0.0101285795118357i);0.0006436409387884;0.0017289930000000
3630;0.0017289930000000;-0.0035689545624572 +(0.0098197984483278i);0.0006399454187667;0.0017289930000000
3631;0.0017289930000000;-0.0011886162104836 +(0.0078307104707123i);0.0006364904101498;0.0017289930000000
3632;0.0017289930000000;-0.0033992034600990 +(0.0054440587878241i);0.0006332751932235;0.0017289930000000
3633;0.0017289930000000;-0.0030496237860954 +(0.0025289175621500i);0.0006302990195017;0.0017289930000000
3634;0.0017289930000000;-0.0024665085149329 +(0.0022887376491849i);0.0006275611118648;0.0017289930000000
3635;0.0017289930000000;0.0052746582517812 +(0.0011490470551266i);0.0006250606647027;0.0017289930000000
3636;0.0017289930000000;0.0058661273378729 +(0.0074640902680917i);0.0006227968440603;0.0017289930000000
3637;0.0017289930000000;0.0070036996763393 +(0.0080197624359079i);0.0006207687877871;0.0017289930000000
3638;0.0017289930000000;0.0030280380643442 +(0.0140896272838613i);0.0006189756056905;0.0017289930000000
3639;0.0017289930000000;-0.0043890870164667 +(0.0069961166670333i);0.0006174163796921;0.0017289930000000
3640;0.0017289930000000;-0.0044769827724251 +(0.0076746697911787i);0.0006160901639878;0.0017289930000000
3641;0.0017289930000000;-0.0067113748737507 +(-0.0008074821148662i);0.0006149959852116;0.0017289930000000
3642;0.0017289930000000;0.0006674632377798 +(0.0036205202022840i);0.0006141328426020;0.0017289930000000
3643;0.0017289930000000;0.0026157430344328 +(-0.0021051925799599i);0.0006134997081727;0.0017289930000000
3644;0.0017289930000000;0.0054508272407997 +(0.0067924355443253i);0.0006130955268864;0.0017289930000000
3645;0.0017289930000000;0.0008434737909929 +(0.0118371377621646i);0.0006129192168318;0.0017289930000000
3646;0.0017289930000000;-0.0023642462688541 +(0.0098496670074700i);0.0006129696694040;0.0017289930000000
3647;0.0017289930000000;0.0049826332856446 +(0.0206141600608626i);0.0006132457494884;0.0017289930000000
3648;0.0017289930000000;-0.0003969927133109 +(0.0089108198034815i);0.0006137462956474;0.0017289930000000
3649;0.0017289930000000;-0.0051214671567559 +(0.0012422052430996i);0.0006144701203114;0.0017289930000000
3650;0.0017289930000000;-0.0006746471839933 +(0.0020584235859292i);0.0006154160099714;0.0017289930000000
3651;0.0017289930000000;0.0032484675419550 +(-0.0011117328190606i);0.0006165827253766;0.0017289930000000
3652;0.0017289930000000;0.0063645283577962 +(0.0043425912583787i);0.0006179690017337;0.0017289930000000
3653;0.0017289930000000;0.0069038377478219 +(0.0066942738647424i);0.0006195735489103;0.0017289930000000
3654;0.0017289930000000;0.0091363079195448 +(0.0128436216900888i);0.0006213950516410;0.0017289930000000
3655;0.0017289930000000;-0.0026050563392407 +(0.0126095191806831i);0.0006234321697364;0.0017289930000000
3656;0.0017289930000000;-0.0018528898293998 +(0.0075644948458087i);0.0006256835382958;0.0017289930000000
3657;0.0017289930000000;-0.0046031180651394 +(0.0049825347938869i);0.0006281477679224;0.0017289930000000
3658;0.0017289930000000;-0.0050082151016292 +(-0.0061160470943493i);0.0006308234449414;0.0017289930000000
3659;0.0017289930000000;0.0016769766192701 +(-0.0024328656278410i);0.0006337091316217;0.0017289930000000
3660;0.0017289930000000;0.0083196522357129 +(0.0032372005581991i);0.0006368033663999;0.0017289930000000
3661;0.0017289930000000;-0.0010904173370324 +(0.0088364791095125i);0.0006401046641075;0.0017289930000000
3662;0.0017289930000000;0.0057489760106370 +(0.0112864639749502i);0.0006436115162009;0.0017289930000000
3663;0.0017289930000000;0.0012683402763441 +(0.0111245063741885i);0.0006473223909943;0.0017289930000000
3664;0.0017289930000000;-0.0025000714684248 +(0.0107993276216940i);0.0006512357338953;0.0017289930000000
3665;0.0017289930000000;-0.0101508411566026 +(0.0053102601522457i);0.0006553499676433;0.0017289930000000
3666;0.0017289930000000;-0.0083078309569154 +(0.0005454651937475i);0.0006596634925508;0.0017289930000000
3667;0.0017289930000000;0.0032347475152876 +(-0.0016724752639683i);0.0006641746867473;0.0017289930000000
3668;0.0017289930000000;0.0019457701847751 +(0.0052743496738882i);0.0006688819064255;0.0017289930000000
3669;0.0017289930000000;0.0074179952325787 +(0.0086297009277505i);0.0006737834860911;0.0017289930000000
3670;0.0017289930000000;0.0062739642662099 +(0.0094265489289665i);0.0006788777388138;0.0017289930000000
3671;0.0017289930000000;-0.0006665809264298 +(0.0159693793737492i);0.0006841629564826;0.0017289930000000
3672;0.0017289930000000;-0.0069466980474199 +(0.0077503012228642i);0.0006896374100617;0.0017289930000000
3673;0.0017289930000000;-0.0023119918493913 +(0.0173932069016291i);0.0006952993498507;0.0017289930000000
